id,event_template_id,event_template_qty_id,currency_id,price_base,markup_amount,duration,min_total,reason
1826908,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826910,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826912,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826914,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826916,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826918,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826920,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826922,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826924,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826926,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826928,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826930,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826932,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826934,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826936,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826938,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826940,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826942,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826944,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826946,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826948,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826950,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826952,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826954,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826956,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826958,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826960,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826962,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826964,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826966,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826968,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826970,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826972,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826974,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826976,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826978,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826980,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826982,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826984,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826986,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826988,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1826990,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1826992,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1826994,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1826996,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1826998,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827000,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827002,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827004,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827006,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827008,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827010,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827012,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827014,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827016,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827018,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827020,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827022,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827024,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827026,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827028,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827030,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827032,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827034,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827036,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827038,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827040,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827042,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827044,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827046,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827048,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827050,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827052,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827054,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827056,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827058,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827060,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827062,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827064,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827066,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827068,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827070,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827072,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827074,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827076,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827078,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827080,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827082,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827084,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827086,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827088,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827090,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827092,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827094,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827096,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827098,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827100,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827102,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827104,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827106,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827108,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1827110,600,23,2,1172.00,175.80,3,3000.00,below_min_total
1827112,600,24,2,1405.50,210.83,3,3000.00,below_min_total
1827114,600,34,2,1608.00,241.20,3,3000.00,below_min_total
1827116,600,40,2,1841.50,276.22,3,3000.00,below_min_total
1827118,600,41,2,2044.00,306.60,3,3000.00,below_min_total
1828350,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828352,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828354,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828356,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828358,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828360,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828362,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828364,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828366,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828368,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828370,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828372,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828374,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828376,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828378,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828380,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828382,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828384,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828386,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828388,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828390,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828392,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828394,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828396,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828398,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828400,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828402,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828404,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828406,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828408,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828410,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828412,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828414,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828416,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828418,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828420,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828422,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828424,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828426,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828428,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828430,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828432,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828434,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828436,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828438,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828440,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828442,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828444,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828446,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828448,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828450,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828452,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828454,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828456,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828458,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828460,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828462,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828464,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828466,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828468,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828470,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828472,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828474,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828476,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828478,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828480,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828482,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828484,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828486,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828488,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828490,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828492,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828494,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828496,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828498,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828500,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828502,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828504,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828506,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828508,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828510,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828512,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828514,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828516,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828518,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828520,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828522,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828524,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828526,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828528,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828530,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828532,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828534,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828536,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828538,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828540,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828542,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828544,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828546,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828548,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828550,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828552,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828554,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828556,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828558,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828560,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828562,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828564,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828566,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828568,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828570,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828572,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828574,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828576,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828578,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828580,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828582,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828584,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828586,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828588,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828590,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828592,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828594,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828596,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828598,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828600,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828602,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828604,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828606,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828608,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828610,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828612,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828614,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828616,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828618,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828620,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828622,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828624,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828626,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828628,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828630,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828632,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828634,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828636,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828638,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828640,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828642,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828644,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828646,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828648,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828650,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828652,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828654,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828656,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828658,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828660,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828662,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828664,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828666,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828668,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828670,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828672,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828674,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828676,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828678,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828680,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828682,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828684,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828686,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828688,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828690,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828692,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828694,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828696,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828698,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828700,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828702,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828704,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828706,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828708,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828710,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828712,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828714,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828716,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828718,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828720,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828722,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828724,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828726,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828728,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828730,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828732,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828734,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828736,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828738,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828740,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828742,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828744,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828746,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828748,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828750,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828752,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828754,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828756,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828758,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828760,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828762,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828764,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828766,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828768,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828770,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828772,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828774,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828776,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828778,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828780,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828782,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828784,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828786,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828788,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828790,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828792,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828794,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828796,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828798,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828800,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828802,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828804,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828806,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828808,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828810,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828812,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828814,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828816,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828818,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828820,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828822,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828824,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828826,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828828,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828830,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828832,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828834,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828836,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828838,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828840,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828842,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828844,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828846,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828848,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828850,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828852,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828854,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828856,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828858,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828860,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828862,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828864,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828866,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828868,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828870,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828872,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828874,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828876,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828878,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828880,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828882,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828884,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828886,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828888,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828890,611,23,2,1850.00,277.50,6,6000.00,below_min_total
1828892,611,24,2,2125.00,318.75,6,6000.00,below_min_total
1828894,611,34,2,2400.00,360.00,6,6000.00,below_min_total
1828896,611,40,2,2675.00,401.25,6,6000.00,below_min_total
1828898,611,41,2,2950.00,442.50,6,6000.00,below_min_total
1828900,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828902,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828904,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828906,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828908,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828910,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828912,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828914,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828916,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828918,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828920,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828922,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828924,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828926,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828928,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828930,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828932,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828934,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828936,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828938,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828940,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828942,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828944,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828946,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828948,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828950,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828952,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828954,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828956,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828958,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828960,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828962,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828964,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828966,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828968,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828970,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828972,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828974,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828976,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828978,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828980,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828982,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828984,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828986,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828988,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1828990,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1828992,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1828994,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1828996,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1828998,613,41,2,1530.00,229.50,5,5000.00,below_min_total
1829000,613,23,2,1140.00,171.00,5,5000.00,below_min_total
1829002,613,24,2,1237.50,185.63,5,5000.00,below_min_total
1829004,613,34,2,1335.00,200.25,5,5000.00,below_min_total
1829006,613,40,2,1432.50,214.88,5,5000.00,below_min_total
1829008,613,41,2,1530.00,229.50,5,5000.00,below_min_total
